ID,location_name,lat,long
2357511,"Nariarle,Nariarlé,Naryarle,Naryarlé",12.26034,-1.14447
2357512,,12.7991,-1.31761
2357513,,12.05,-0.23333
2357514,,10.58333,-5.11667
2357515,,11.18333,-3.21667
2357516,,13.36292,0.83517
2357517,,13.2829,-0.6491
2357518,,13.0523,-3.343
2357519,"Narabingou,Narbingou",13.59981,-0.52591
2357520,"Nagbingou 1,Naggbingou",13.55214,-0.4672
2357521,,12.56667,-0.53333
2357522,,12.55,-0.81667
2357523,"Nagren,Narale,Naralé",12.88008,-1.22699
2357524,,13.10219,-1.93804
2357525,,12.43333,-0.9
2357526,,12.66667,-0.55
2357527,,11.95,-2.25
2357528,,11.66667,-1.73333
2357529,,10.86667,-5.23333
2357530,"Nabadogo,Napatogo",12.78722,-1.01612
2357531,,11.55,-2.53333
2357532,,13.63485,-2.67897
2357533,"Napan,Napin",12.86667,-2.26667
2357534,,13.24665,-0.87905
2357535,,12.87931,-1.26763
2357536,,12.0,-0.45
2357537,"Napamboubou,Napamboumbou",12.70602,-1.23082
2357538,,12.35,-0.56667
2357539,"Napalgue,Napalgué",13.66905,-1.56754
2357540,"Napalgue,Napalgué",13.42824,-1.77387
2357541,,13.37916,-1.91587
2357542,,12.61326,-1.49891
2357543,"Napalge,Napalgue,Napalgué,Napalgé",12.72235,-1.89769
2357544,,12.98333,-2.2
2357545,,10.86667,-5.25
2357546,"Napagabtenga Goughin,Napagabtenga Gouguen,Napagabtenga Goungen,Napagabtenga-Goungnin,Napagatenga Gounguin",12.2376,-1.37566
2357547,,11.21667,0.38333
2357548,"Nachouri,Nachurio provincija,Nahouri,Nahouri Province,Nahouri Seng,Nahouri Séng,Nahouri probintzia,Nahuri province,Nahūri province,Nakhuri,Province du Nahouri,Province du Naouri,Provincia de Nahouri,Provinsi Nahouri,Prowincja Nahouri,canghwad na ha ri,mhafzt nahwry,na wu li sheng,nahauri makanam,nahauri pradesa,nahauri pranta,nahauri prantya,nahauri pravins,nahori pranta,naulihyeon,nauri xian,provincia di Nahouri,Ναχούρι,Нахури,Нахурі,محافظة ناهوري,ناہؤری صوبہ,नहौरी प्रांत,নাহৌরি প্রদেশ,નાહોરી પ્રાંત,நாஹௌறி மாகாணம்,నాహౌరి ప్రావిన్స్,ನಹೌರಿ ಪ್ರಾಂತ್ಯ,නහොරි පළාත,จังหวัดนาฮาริ,ナウリ県,納烏里省,纳乌里省,나우리현",11.25,-1.25
2357549,,11.06667,-1.08333
2357550,,11.06667,-1.08333
2357551,,12.13333,0.58333
2357552,,11.06667,-1.1
2357553,,11.01667,-1.28333
2357554,,14.35334,-0.21166
2357555,,12.45,-0.65
2357556,,10.55,-3.23333
2357557,,11.10404,-5.22755
2357558,,12.2,-0.41667
2357559,"Na,Nanou",11.76667,-3.08333
2357560,,12.68662,-2.19375
2357561,Nanom,12.1,-0.71667
2357562,,13.81521,-1.4017
2357563,,11.23333,-0.8
2357564,,10.9,-5.05
2357565,,12.55,-0.38333
2357566,,10.98333,0.53333
2357567,,10.96667,0.55
2357568,,11.8,-1.36667
2357569,,12.51667,-2.26667
2357570,Naniagara,10.55,-4.68333
2357571,,13.46675,-2.59244
2357572,,10.45,-5.06667
2357573,,11.93333,-1.41667
2357574,,10.41667,-5.36667
2357575,,12.77565,-1.67221
2357577,,12.46667,-2.6
2357578,,13.41723,0.54647
2357579,,13.19632,-2.95589
2357580,,12.35,0.85
2357581,,12.47514,1.56233
2357582,,10.48333,-2.91667
2357583,"Nandiala,Niamguiela,Niamguiéla",12.33333,-2.16667
2357584,,11.23333,-1.86667
2357585,,9.83333,-3.03333
2357586,,9.8,-3.01667
2357587,,11.21667,-3.13333
2357588,,10.5,-3.13333
2357589,,10.4,-3.46667
2357590,,9.9,-3.23333
2357591,,10.6,-3.01667
2357592,,10.28333,-3.68333
2357593,Nanano,11.53333,-2.73333
2357594,,12.08333,-3.38333
2357595,"Nam Yimi,Namyimi",12.07722,-1.30947
2357596,,13.14408,-1.43824
2357597,,13.11157,-0.3796
2357598,"Namsiguia,Namssiguia",13.83173,-1.60816
2357599,"Namissiguima,Namsiguia",13.59468,-2.21892
2357600,,13.17566,-1.24117
2357601,"Namsiglia,Namsiguia",13.59898,-2.56219
2357602,"Namsigi,Namsigui",12.00801,-1.37878
2357603,,11.73333,1.76667
2357604,"Mamounborgou,Mamountorgou,Namountogo",13.00623,-0.08901
2357605,"Namounou,Niamounou",11.86056,1.69917
2357606,"Mamougou,Namoungou,Namungu",12.01502,0.60921
2357607,,12.15,-0.08333
2357608,,12.47171,1.59939
2357609,"Namissigma,Namissiguima",13.51556,-1.28806
2357610,,10.13333,-3.91667
2357611,"Namentenga,Namentenga Province,Province du Namentenga,Province du Namentinga",13.25,-0.5
2357612,,11.43333,-0.75
2357613,"Nabinguim,Nambingen,Nambinguin",12.58222,-1.11562
2357614,,12.91667,-2.28333
2357615,"Nagbare,Nambe,Nambé",12.21189,-1.44354
2357616,,10.15,-3.83333
2357617,,13.6717,-2.14301
2357618,,13.13297,-2.72387
2357619,,12.91667,-2.06667
2357620,"Namasa,Namassa",12.87935,-1.5665
2357621,,12.25,-0.43333
2357622,,12.21667,-0.53333
2357623,,12.08333,-2.26667
2357624,,11.86667,-1.38333
2357625,,11.81667,-1.56667
2357626,,13.92644,-1.23731
2357627,Namasa,13.78624,-1.51788
2357628,,13.32484,-1.98207
2357629,"Namasa,Namassa",12.58089,-1.38335
2357630,"Namasa,Namassa",12.01668,-1.87659
2357631,,12.38333,0.43333
2357632,,12.11667,-0.7
2357633,"Namaneguema,Namanéguéma",12.13333,-2.25
2357634,,11.33333,-2.15
2357635,"Namage,Namagé",14.14689,-2.25694
2357636,,12.40252,1.54031
2357637,,13.01021,-0.69718
2357638,,13.8484,-0.82498
2357639,,12.28333,1.43333
2357640,"Bormangou,Nalougou",12.39374,1.31808
2357641,,10.85,-5.3
2357642,,12.46667,-0.35
2357643,,9.88333,-3.28333
2357644,,10.76667,-2.91667
2357645,,10.96667,-3.1
2357646,,12.95,-0.96667
2357647,,10.06667,-2.88333
2357648,,12.28333,0.56667
2357649,,9.93333,-3.36667
2357650,"Nakou,Naku,Nankoa",13.88309,-0.16506
2357651,,11.95,-1.55
2357652,,11.9,-1.55
2357653,,11.9,-1.33333
2357654,,11.85,-1.31667
2357655,,11.83333,-1.06667
2357656,,12.63391,-1.44418
2357657,,12.60938,-1.26473
2357658,,12.45492,-1.69132
2357659,,12.25153,-1.97396
2357660,,12.60475,-1.8005
2357661,,12.78333,-0.88333
2357662,,12.06667,-0.75
2357663,,13.25354,-1.06764
2357664,,11.38333,-1.46667
2357665,,11.13333,-1.26667
2357666,,11.51667,-3.13333
2357667,,11.1,-1.8
2357668,,11.05,-1.08333
2357669,,12.83828,-1.38664
2357670,,10.2,-3.91667
2357671,Nako,10.63529,-3.05686
2357672,,10.9,-2.96667
2357673,"Nakari Fouanou,Nakarifwanou",12.01043,2.22599
2357674,,10.9,-3.01667
2357675,"Nakar,Nakari",11.18464,-3.24542
2357676,,10.38333,-3.18333
2357677,,10.46667,-3.33333
2357678,,12.15,-0.35
2357679,"Foret Classee de Nakabe,Foret Classee du Nakambe,Forêt Classée de Nakabe,Forêt Classée de Nakabé,Forêt Classée du Nakambé",12.76219,-1.13155
2357680,"Nakaba,Nakata",12.2,-0.15
2357681,,12.15,0.23333
2357682,,13.52392,-1.05934
2357683,"Naira,Nena,Néna",13.1402,-4.1984
2357684,"Naimo,Naïmo,Po",11.25,-3.35
2357685,,11.93333,-1.23333
2357686,,11.75,-1.31667
2357687,,11.33333,-2.81667
2357688,Nahirindio,11.13443,-3.47791
2357689,,13.03032,-1.0395
2357690,,13.70218,-0.87968
2357691,,11.3,-3.26667
2357692,,12.83333,-0.81667
2357693,"Nahartenga,Nahatenga,Nahrenga,Nahrtenga,Nartenga,Nasretenga,Nasrétenga",12.75856,-1.73776
2357694,,12.49274,-1.21931
2357695,,12.56667,-0.11667
2357696,"Nagari,Nagure,Naguré,Nahari,Nanhari",12.92447,-0.14313
2357697,,10.46667,-5.18333
2357698,,10.38333,-5.2
2357699,,12.93333,-2.16667
2357700,,12.48278,-1.19333
2357701,,13.46837,-1.18707
2357702,,13.09573,-0.06803
2357703,,12.23333,-0.61667
2357704,,11.85,-2.35
2357705,"Nagaren,Nagarin",12.23116,-1.72226
2357706,"Nagare,Nagaré",11.80733,0.434
2357707,"Nagapse,Nagapsé,Nagnapse,Nagnapsé",12.63153,-1.47203
2357708,,12.11667,-0.38333
2357709,,12.53441,-1.85622
2357710,"Nafona,Nafouma,Nafouna",10.68333,-4.73333
2357712,"Nafodou,Noufodou",14.00891,-1.8391
2357713,,13.24398,-0.71019
2357714,Nafo,13.69995,-1.41005
2357715,,10.61667,-4.58333
2357716,,13.08785,0.36377
2357717,,11.93333,-2.36667
2357718,,12.93333,0.43333
2357719,,11.55,-1.61667
2357720,Nadioutenga,12.01667,-0.73333
2357721,"Nadian,Nadion",11.12843,-2.20882
2357722,"Nadiogo,Nadiolo,Ndielo,Ndiélo",12.1,-2.45
2357723,,11.96667,1.56667
2357724,,10.33333,-5.16667
2357725,"Nadem,Nademe,Nadème",13.73099,-2.59272
2357726,,12.17282,0.55981
2357727,"Naboura Fouanou,Nabourafwanou",12.451,2.07373
2357728,,10.0,-3.53333
2357729,,12.01667,0.95
2357730,,12.50709,2.03092
2357731,,12.41354,1.34334
2357732,,12.33333,0.15
2357733,,12.28656,1.66495
2357734,,11.98431,-2.44117
2357735,"Nabou,Nabu",11.45,-2.71667
2357736,,12.56667,-2.78333
2357737,"Naborgane,Наборгане",11.0,-3.36667
2357738,,11.11667,-1.85
2357739,,12.23333,0.2
2357740,"Nabon,Nebbou,Nebbu,Nebon",11.4415,-2.41307
2357741,"Nabogen,Naboguin",12.68138,-1.10857
2357742,,12.50215,-1.38302
2357743,,12.45,-0.33333
2357744,,13.23338,-0.13785
2357745,,12.45,-0.43333
2357746,,12.26667,-0.6
2357747,Nabmassa,13.22985,-0.41665
2357748,,12.11667,-0.61667
2357749,,13.03576,-1.47468
2357750,,10.86667,-3.0
2357751,,11.05,-1.98333
2357752,,13.0499,-1.52974
2357753,,12.23333,-0.85
2357754,,12.28333,-0.86667
2357755,,13.24574,-0.88933
2357756,,12.78646,-1.80407
2357757,,12.62812,-1.25056
2357758,,12.46667,-0.56667
2357759,"Nabitenga,Nabitenga I",12.38819,-1.73418
2357760,"Nabitenga,Набитенга",12.31667,-0.58333
2357761,"Nabitenga,Nabitenga II",12.30534,-1.77551
2357762,,12.08333,-0.68333
2357763,,12.02344,-1.61563
2357764,,12.73333,-0.3
2357765,,10.4,-3.96667
2357766,"Nabintiesan,Nabintiessan,Nabintiésan",11.88417,-1.50611
2357767,"Nabigma,Nabingma",12.67749,-1.31669
2357768,,12.16667,0.5
2357769,,11.05,-3.43333
2357770,"Nabere,Nabéré",11.05,-3.51667
2357771,,12.06648,0.70745
2357772,,11.63333,-0.01667
2357773,,11.01667,-3.55
2357774,,11.3,-0.5
2357775,"Nabelen,Nabelin,Nabélen,Nabélin",12.13646,-1.76689
2357776,,9.96667,-4.96667
2357777,,13.32372,-0.56424
2357778,,13.24437,-0.37906
2357779,"Nabeguyan,Nabegyan,Nabèguyan,Nabégyan,Nambeguiam,Nambéguiam",12.71556,-1.31078
2357780,"Nabayiri,Nabeaoudiyiri,Nabéaoudiyiri",12.16525,-1.60853
2357781,,10.68333,-5.1
2357782,"Nabaziguema,Nabaziguéma,Nabazinerema,Nabazinéréma",12.86675,-1.86129
2357783,,12.23333,-0.13333
2357784,,13.18739,-2.49747
2357785,"Nabasso,Nibasso",13.2261,-3.9573
2357786,"Nabassiniguima,Nabaziniguima",13.58823,-2.55565
2357787,,11.8,-0.2
2357788,,12.06667,-0.65
2357789,"Nab Rabogo,Nabaraboga,Nabdabogho",12.63196,-1.86174
2357790,,13.7,-0.00398
2357791,,10.43333,-3.36667
2357792,,12.78333,-0.86667
2357793,,13.32267,0.51356
2357794,,12.36624,-1.95297
2357795,,12.41667,0.35
2357796,,13.18188,-1.32697
2357797,"Nabale,Nabalé",11.0,-3.48333
2357798,"Nabakiesma,Nabakyesma,Nabakyèsma",12.11971,-1.77977
2357799,"Nabakiesma,Nabakyesma",12.0935,-1.53069
2357800,,12.34761,-1.78087
2357801,"Koubri,Koubri-Nagbangre,Koubri-Nagbangré,Koubry,Nabagale,Nabagalé,Nabangre,Nabangré",12.19785,-1.40662
2357802,"Nabaga Fouanou,Nabagafwanou",12.33972,2.0437
2357803,,12.34435,2.0374
2357804,,12.11667,-2.05
2357805,,13.05078,-0.89062
2357806,,12.71667,-0.96667
2357807,Nabadogo,12.13333,-2.06667
2357808,,11.96667,-1.46667
2357809,,14.11169,-1.2804
2357810,,10.7,-5.1
2357811,,13.18256,0.9762
2357812,,14.20943,-1.34503
2357813,,10.65,-5.26667
2357814,,10.65,-5.26667
2357815,,10.63333,-5.3
2357816,,10.63333,-5.28333
2357817,,10.76667,-5.1
2357818,,11.41667,-0.8
2357819,,13.76638,-0.85097
2357820,,12.56667,-2.56667
2357821,"Mouviello,Mouvielo,Mouviélo",10.76667,-3.13333
2357822,,12.55014,-1.18993
2357823,"Mousoumourou,Moussoumourou",10.59998,-4.43717
2357824,,13.59096,0.5803
2357825,,10.4,-5.25
2357826,"Maunodou,Moussobadougou,Moussodougou",10.83333,-4.95
2357827,,10.83333,-4.33333
2357828,"Mousseo,Mousséo,Mousyo,Moutia",12.63925,-2.53432
2357829,,12.75812,0.55461
2357830,Moussakui,12.5,-3.7
2357831,Moussakongo,12.279,-4.1233
2357832,"Mouriala,Mouryala",12.14834,-1.80508
2357833,,12.78333,-3.75
2357834,,12.05,0.71667
2357835,"Monkoui,Monkui,Monkuy,Mounkui",12.21535,-3.74441
2357836,,11.15,-2.86667
2357837,"Moni,Mouni",12.78257,-1.85696
2357838,Mouni,11.9,-3.5
2357839,,13.55389,0.34054
2357840,,13.08257,-2.4489
2357841,,13.12847,-2.46275
2357842,,13.0376,-4.1401
2357843,,11.89144,-4.35654
2357844,,11.15,-2.08333
2357845,,12.33182,1.30293
2357846,,11.08333,-3.15
2357847,,10.25,-3.51667
2357848,,10.66667,-3.11667
2357849,,10.0,-3.81667
2357850,"Moulepo,Mouloupo,Moulépo",9.95,-3.75
2357851,,10.18333,-3.35
2357852,"Moule,Moulé",10.98333,-3.3
2357853,"Moukouen,Moukouin",12.22209,-1.85335
2357854,,12.0,-2.25
2357855,,13.42945,0.60685
2357856,,12.03333,-2.26667
2357857,,12.43333,-3.43333
2357858,"Mouchoun,Mouhoun,Mouhoun Seng,Mouhoun Séng,Mouhoun probintzia,Muchuno provincija,Muhun,Muhuna,Mukhun,Province du Mouhoun,Provincia de Mouhoun,Prowincja Mouhoun,mau'unna,mauhaun,mauhuna,mea hwrn,mo'unna,mu weng sheng,mufun xian,muhuna,muunhyeon,mwhwn,provincia di Mouhoun,Μουχούν,Мухун,مؤہؤن صوبہ,موهون,मुहून,मोउंन,মৌহুন,મૌઉંન,மௌஹௌன்,మౌహౌన్,ಮೌಹೌನ್,මුහුන්,เมาฮวร์น,ムフン県,穆翁省,무운현",12.25,-3.41667
2357859,,11.51667,-0.05
2357860,"Mougue,Mougué",10.98333,-3.56667
2357861,,13.99492,-2.58548
2357862,,12.15,-2.16667
2357863,,11.4,-0.58333
2357864,,13.0542,-2.31104
2357865,,12.3,-0.03333
2357866,,13.26288,-0.1534
2357867,,11.11667,-3.63333
2357868,,10.61667,-4.93333
2357869,"La Mou,Mou",10.98333,-3.61667
2357870,,11.98333,-2.96667
2357871,,10.89818,-2.94589
2357872,,12.93333,-2.35
2357873,,13.55806,-2.15566
2357874,,10.65,-5.1
2357875,,12.3,-0.05
2357876,,12.0,-3.0
2357877,,13.2565,0.1404
2357878,,11.85,-1.25
2357879,,12.3,0.35
2357880,"Morolaba,Morotaba,Ngorolaba",11.90111,-5.01919
2357881,,12.02658,-1.27746
2357882,,11.42445,-4.10234
2357883,"Moara,Moaza,Moro",12.66667,-4.4
2357884,,14.37798,-1.15666
2357885,,11.65,-1.65
2357886,,11.61667,1.46667
2357887,,10.83333,-4.16667
2357888,,9.96667,-2.75
2357889,,13.04646,-0.68785
2357890,,12.98333,0.01667
2357891,"Mopienga,Mopiènga",13.10558,-0.00315
2357892,"Monyargo,Moyargo",12.58479,-1.2374
2357893,"Montiokoui,Montionkui,Montioukoy,Montyonkuy",12.88333,-4.21667
2357894,,12.16667,-3.86667
2357895,,12.38878,1.77889
2357896,,10.76667,-5.01667
2357897,,12.7,-0.88333
2357898,,13.17794,-0.28183
2357899,,11.49338,-4.228
2357900,,10.88333,-5.05
2357901,,12.88333,-0.88333
2357902,,13.72239,0.01759
2357903,"Monemtenga,Monemtinga,Monèmtenga",12.11079,-1.29666
2357904,,11.08333,-0.6
2357905,Mondon,10.85,-4.81667
2357906,,11.65,-0.7
2357907,"Mande,Mandé,Monde",13.12692,-1.72764
2357908,,14.19865,-2.55476
2357909,,13.0,-2.28333
2357910,"Momne,Momné",13.56764,-1.52108
2357911,,14.12952,0.19592
2357912,"Moanta,Momba",12.13037,0.5046
2357913,,14.29787,-1.13553
2357914,,11.56982,-4.02736
2357915,"Mole,Molé",11.93164,-4.31901
2357916,,12.28333,-0.83333
2357917,,11.85,-3.83333
2357918,,11.91667,-2.48333
2357919,,12.18333,-0.01667
2357920,,11.61667,-1.01667
2357921,,12.58333,-0.4
2357922,,12.53333,-0.76667
2357923,"Moke Linore,Moken,Moké Linoré",12.98906,-1.09107
2357924,"Moissi,Panyimasso",12.63333,-3.58333
2357925,,12.81667,-3.15
2357926,"Moinai,Moinay,Moïnaï",14.46022,-1.79549
2357927,,13.53688,-2.56145
2357928,"Mohouna,Nangouna,Naugouma",12.5189,-4.3468
2357929,,11.25,-3.35
2357930,,12.65,-2.71667
2357931,"Mogtedo,Mogtédo",12.28444,-0.83722
2357932,"Mogomnore,Mogomnoré,Mogoumnore",11.12902,-0.28445
2357933,"Mogombouli,Mogommbouli,Mongomboulli,Morgombouli",13.54496,-2.16232
2357934,,13.511,-2.1146
2357935,,13.09815,-2.26509
2357936,Mogoden,12.91667,-0.65
2357937,,13.28071,-1.55908
2357938,"Mogel Dabe,Mogel Dabé",14.13682,-2.31984
2357939,"Mogden,Mogdin",12.33369,-1.3918
2357940,,12.91667,-0.26667
2357941,"Mogadangou,Mohadagou",12.4298,1.44425
2357942,,12.80254,-1.06866
2357943,,13.69544,-0.49437
2357944,,13.1305,-1.94369
2357945,,12.46667,-0.53333
2357946,,10.1,-5.0
2357947,,13.0704,-3.2173
2357948,"Moara,Moira",12.79572,-3.33893
2357949,,12.61773,-1.02978
2357950,"Moami,Moani",11.11828,-4.50359
2357951,,11.85,-1.85
2357952,,12.28333,-0.15
2357953,"Moaken,Moakin,Mockin,Moken,Mokin",12.54122,-1.02707
2357954,"Meka,Moaka,Moka,Méka",12.3,-0.08333
2357955,Moaga,11.73333,-0.2
2357956,,10.55,-5.16667
2357957,,12.58333,-0.15
2357958,,11.15,-2.05
2357959,"Mitieredougou,Mitieridougou,Mitiéridougou,Mitiérédougou",10.25098,-4.86077
2357960,,12.21667,-0.85
2357961,,13.61443,-0.07332
2357962,,10.03333,-3.16667
2357963,,13.1,-3.91667
2357964,,9.98333,-3.58333
2357965,"Minougou,Minoungou",12.00211,-1.22045
2357966,,10.55,-3.11667
2357967,,10.35,-3.41667
2357968,"Minissia,Minissian,Missidia",12.80197,-2.41469
2357969,"Minima,Minimi",13.4539,-1.45189
2357970,,10.58333,-3.16667
2357971,,12.9735,-4.1132
2357972,,13.54218,-1.25934
2357973,,10.26667,-3.45
2357974,Mina,11.75,-3.46667
2357975,,11.01489,-4.81812
2357976,Milpo,10.93333,-3.4
2357977,Milimtenga,12.1,-0.1
2357978,"Milima,Minima",13.25485,-2.28151
2357979,,12.85555,-1.35107
2357980,,9.5,-2.75
2357981,"Midebdo,Midèbdo",9.98333,-3.13333
2357982,,12.16667,-3.7
2357983,,10.99719,-2.91922
2357984,,12.85,-2.05
2357985,"Metegoma,Metogoma,Métogoma,Métégoma",11.46667,0.85
2357986,"Melio,Metio,Mélio,Métio",11.26667,-2.1
2357987,,13.55282,-0.98343
2357988,,12.73333,-2.4
2357990,,13.48333,-2.4
2357991,,9.9,-2.88333
2357992,,13.63829,-0.19412
2357993,,13.95405,-1.67408
2357994,,11.26667,-2.46667
2357995,"Mande,Mandé,Menne,Menné",11.361,0.10011
2357996,"Menegou,Menegu,Ménégou",14.3615,-0.28498
2357997,"Mene,Mené,Méné",13.85717,-2.31919
2357998,,12.0,-0.2
2357999,,11.15,-2.88333
2358000,,12.41667,-2.93333
2358001,,10.18333,-2.83333
2358003,,12.46513,-1.79056
2358004,,9.86667,-2.93333
2358005,,14.1981,-2.58867
2358006,,14.15691,-2.60241
2358007,,9.45,-2.78333
2358008,"Mehena,Mena,Méhena,Ména",14.17373,-1.71805
2358009,"Mehana,Mesma,Méhana",12.87407,-1.52453
2358010,"Megue,Meguet,Megué,Méguet",12.41667,-0.71667
2358011,,13.1073,-4.0265
2358012,,11.3575,-0.69917
2358013,,11.2,-3.05
2358014,"Mebar,Mebare,Mehari,Mébar,Mébaré,Méhari",10.26667,-2.86667
2358015,,10.2,-3.0
2358016,,11.01796,-4.34213
2358017,,13.19519,-0.17084
2358018,"Mawe,Mawé",12.0836,-4.3733
2358019,,11.07857,-4.37538
2358020,"Matiacouali,Matiakoali,Matiakouali,Matiakuali",12.35481,1.03277
2358021,,14.09412,-1.48795
2358022,,12.54476,-1.23885
2358023,"Massyenwoune,Massyènwouné,Masyenwoune,Masyénwouné",12.95775,-1.67478
2358024,Massougou,11.63138,-0.70882
2358025,Masso,12.3057,-4.0099
2358026,,12.26773,-1.09707
2358027,"Massibore,Massiboré,Massigore,Massigoré",13.34224,-2.43004
2358028,,12.51667,-3.41667
2358029,,12.8088,-4.1611
2358030,,12.45,-3.03333
2358031,,12.55,-2.85
2358032,,10.38333,-5.25
2358033,,10.4,-5.21667
2358034,"Massadehirikoro,Massadéhirikoro",9.70761,-4.40591
2358035,,10.93333,-5.1
2358036,"Masre,Masré,Massere,Masséré",12.74092,-1.89526
2358037,"Masiri,Massere,Massiri,Masséré",12.51586,-1.98693
2358038,"Masa,Massa",12.87947,-1.1575
2358039,,11.53333,-3.88333
2358040,,11.53333,-3.81667
2358041,,12.26667,-0.65
2358042,,13.39107,-1.86909
2358043,"Markoy,Markoye",14.64333,0.03611
2358044,"Mariou,Nariou",12.08333,-2.15
2358045,,12.52171,1.9503
2358047,"Margou,Marougou",12.82281,0.17207
2358048,,13.43575,-2.1945
2358049,,11.38333,-1.36667
2358050,,14.39243,-1.44291
2358051,"Marebama,Marébama",10.5,-4.81667
2358052,,11.59613,-4.15016
2358053,,14.64447,-0.65784
2358054,,14.37978,-0.29435
2358055,,11.07932,-4.53875
2358056,,12.98099,-1.8038
2358057,,11.44726,-4.66856
2358058,,13.252,-3.2276
2358059,,12.58333,-2.15
2358060,,13.01452,-4.26426
2358061,,10.69804,-3.86796
2358062,"Mahoula,Maoula",11.85,-3.43333
2358063,,12.01779,2.17976
2358064,,11.01667,-3.08333
2358065,,12.71667,-2.48333
2358066,,12.65,-3.46667
2358067,,12.47383,1.34607
2358068,"Maissadioga,Mantiabdioga",12.43143,0.96822
2358069,,12.35313,1.46283
2358070,,13.4089,0.594
2358071,,14.9146,-0.2836
2358072,"Mansila,Marsila",13.15996,0.63743
2358073,,10.06667,-3.68333
2358074,,13.2466,-0.21322
2358075,,13.68825,-1.33974
2358076,,11.15,-1.16667
2358077,"Manoa,Maroa",10.73333,-2.95
2358078,,14.0973,-1.43923
2358079,,12.95,0.41667
2358080,"Makoula,Mankoula",12.60795,-1.87748
2358081,,10.3,-3.3
2358082,"Mankarga,Манкарга",12.05,-0.75
2358083,,13.1465,-4.0517
2358084,,10.4,-3.18333
2358085,"Mane,Mani,Manni,Manni Department,Mané",13.26,-0.20944
2358086,,12.83333,-3.98333
2358087,,13.28715,0.19152
2358088,,10.5,-3.2
2358089,,12.26667,-0.8
2358090,,13.14143,-2.13036
2358091,,13.2553,-2.03158
2358092,,12.08333,-2.2
2358093,,12.65333,1.51717
2358094,,12.07181,1.88051
2358095,"Mangodaga,Mangodara",9.9,-4.35
2358096,,11.43333,-1.16667
2358097,Mangagou,11.13333,-0.56667
2358098,,13.324,-3.8759
2358099,,13.5893,-3.2314
2358100,Manga,11.66361,-1.07306
2358101,,10.38333,-4.08333
2358102,"Manesse,Manéssé",12.13333,-0.75
2358103,"Manesa,Manessa,Manésa,Manéssa",12.90884,-1.69451
2358105,"Manegsombo,Maneguessoumbo,Manégsombo,Manéguessoumbo",12.08318,-1.26583
2358106,"Manega,Manéga,Menega,Ménéga",12.23868,-1.81368
2358107,,13.56186,-0.60549
2358108,,12.08679,-1.96476
2358109,"Mane,Mané",12.98836,-1.34434
2358110,"Mandiari,Mandyari",12.59155,2.0308
2358111,,13.102,-4.325
2358112,"Mandie,Mandie Bagare,Mandié,Mandié Bagaré",11.86667,-1.08333
2358113,,12.60192,1.97867
2358114,,10.9,-3.85
2358115,,13.0711,-4.1718
2358116,,12.71667,-0.06667
2358117,,10.08333,-3.2
2358118,,14.45802,-0.78937
2358119,,12.50254,-1.327
2358120,,13.09704,-2.21692
2358121,,11.85,-1.41667
2358122,,14.57979,-1.08271
2358123,,12.48808,2.18569
2358124,Mana,11.86667,-3.36667
2358125,,10.35,-3.1
2358126,,12.03333,0.6
2358127,"Mamantougou,Mamantugu,Mamountougou",13.49153,0.4029
2358128,,12.0479,-4.2869
2358129,Mamou,11.8,-3.46667
2358130,,14.23712,-0.44609
2358131,,10.23333,-5.01667
2358132,,12.32605,1.56485
